111,-2.070881672569547,0.5327430707605378,0.0,1.0
112,-1.965737084620562,0.509992603962808,0.0,1.0
113,-1.86089398000126,0.4882680249123015,0.0,1.0
114,-1.7562599615139054,0.4676416154462397,0.0,1.0
115,-1.651948335919599,0.4480764141036312,0.0,1.0
116,-1.5482389903420999,0.4294201260190797,0.0,1.0
117,-1.445535040790621,0.41145644254535246,0.0,1.0
118,-1.3444431727534207,0.39401289454326804,0.0,1.0
119,-1.2460100400182452,0.3770779852664528,0.0,1.0
120,-1.1519986939440943,0.36087665966936,0.0,1.0
121,-1.064938252632601,0.3458553781741662,0.0,1.0
122,-0.987659004525018,0.33255735689864513,0.0,1.0
123,-0.9222291635958559,0.32139499053021653,0.0,1.0
124,-0.86865062979328,0.31239404149778505,0.0,1.0
125,-0.8240621915415758,0.3050282113092625,0.0,1.0
126,-0.7831681695459058,0.2982749748419338,0.0,1.0
127,-0.7400124521645981,0.29093439641777835,0.0,1.0
128,-0.6904030789027868,0.28210572369144793,0.0,1.0
129,-0.6338501864743399,0.2716107111594505,0.0,1.0
130,-0.5741265603578343,0.26016215798793985,0.0,1.0
131,-0.5183351715418119,0.2492159232524642,0.0,1.0
132,-0.47486010791886174,0.2405524997888904,0.0,1.0
133,-0.45100990921396933,0.23575686666264434,0.0,1.0
